train_stop_id,trip_id,stop_sequence,stop_id,arrival_time,departure_time,no_exit,no_entry,border_control,stop_name,stop_country,stop_timezone,stop_lat,stop_lon,location_type,stop_name_romanized,stop_name_alt,stop_cityname,stop_cityname_romanized,stop_cityname_alt,stop_tariffname,stop_charge,stop_uic_code,stop_code,stop_region,route_id,agency_id,trip_origin,origin_departure_time,trip_headsign,destination_arrival_time,trip_short_name,direction_id,version,countries,is_active,irregularities,service_id,classes,connections,catering,plugs,wheelchair_accessible,bikes_allowed,car_transport,duration,distance,emissions_co2e,co2_per_km,via,,agency_id_route,agency_1,agency_2,agency_3,route_short_name,route_long_name,route_desc,route_type,version_route,is_active_route,origin_trip_0,destination_trip_0,distance_route,emissions,classes_route,countries_route,source,source_interrail,picture,emissions_relation
VR P 269:1,VR P 269,1,Tampere,1899-12-30T23:10:00.000Z,1899-12-30T23:59:00.000Z,,,,Tampere,FI,EET,61.498530812625,23.7735669106497,1,,,Tampere,Tampere,,,"44,46 €",,,,98.0,VR,Helsinki / Helsingfors,1899-12-30T20:29:00.000Z,Kolari,1899-12-30T10:55:00.000Z,P 269,0.0,,FI,Y,,Daily,"seat, sleeper",,4,,,,2,1899-12-30T14:26:00.000Z,989,13.9,14.054600606673407,Tampere - Oulu,#N/A,VR,VR,,,P 269 = P 276,,P 269: Helsinki / Helsingfors - Tampere - Oulu - Kolari // P 276: Kolari - Oulu - Tampere - Helsinki / Helsingfors,2,,Y,Helsinki,Kolari,989,13.9,"seat, sleeper",FI,https://www.vr.fi/en/,,https://back-on-track.eu/wp-content/uploads/2025/03/800_CC-BY_back-on-track_eu_VR_New.jpeg,
VR P 269:2,VR P 269,2,Oulu,1899-12-30T05:42:00.000Z,1899-12-30T06:30:00.000Z,,,,Oulu,FI,EET,65.011327,25.484185,1,,,Oulu,Oulu,,,"44,46 €",,,,98.0,VR,Helsinki / Helsingfors,1899-12-30T20:29:00.000Z,Kolari,1899-12-30T10:55:00.000Z,P 269,0.0,,FI,Y,,Daily,"seat, sleeper",,4,,,,2,1899-12-30T14:26:00.000Z,989,13.9,14.054600606673407,Tampere - Oulu,#N/A,VR,VR,,,P 269 = P 276,,P 269: Helsinki / Helsingfors - Tampere - Oulu - Kolari // P 276: Kolari - Oulu - Tampere - Helsinki / Helsingfors,2,,Y,Helsinki,Kolari,989,13.9,"seat, sleeper",FI,https://www.vr.fi/en/,,https://back-on-track.eu/wp-content/uploads/2025/03/800_CC-BY_back-on-track_eu_VR_New.jpeg,
VR P 269:99,VR P 269,99,Kolari,1899-12-30T10:55:00.000Z,,,,,Kolari,RS,CET,67.3489608987037,23.83574551707,1,,,,,,,,,,,98.0,VR,Helsinki / Helsingfors,1899-12-30T20:29:00.000Z,Kolari,1899-12-30T10:55:00.000Z,P 269,0.0,,FI,Y,,Daily,"seat, sleeper",,4,,,,2,1899-12-30T14:26:00.000Z,989,13.9,14.054600606673407,Tampere - Oulu,#N/A,VR,VR,,,P 269 = P 276,,P 269: Helsinki / Helsingfors - Tampere - Oulu - Kolari // P 276: Kolari - Oulu - Tampere - Helsinki / Helsingfors,2,,Y,Helsinki,Kolari,989,13.9,"seat, sleeper",FI,https://www.vr.fi/en/,,https://back-on-track.eu/wp-content/uploads/2025/03/800_CC-BY_back-on-track_eu_VR_New.jpeg,
VR P 276:0,VR P 276,0,Kolari,,1899-12-30T19:42:00.000Z,,,,Kolari,RS,CET,67.3489608987037,23.83574551707,1,,,,,,,,,,,98.0,VR,Kolari,1899-12-30T19:42:00.000Z,Helsinki / Helsingfors,1899-12-30T10:38:00.000Z,P 276,1.0,,FI,Y,,Daily,"seat, sleeper",,4,,,,2,1899-12-30T14:56:00.000Z,989,13.9,14.054600606673407,Oulu - Tampere,#N/A,VR,VR,,,P 269 = P 276,,P 269: Helsinki / Helsingfors - Tampere - Oulu - Kolari // P 276: Kolari - Oulu - Tampere - Helsinki / Helsingfors,2,,Y,Helsinki,Kolari,989,13.9,"seat, sleeper",FI,https://www.vr.fi/en/,,https://back-on-track.eu/wp-content/uploads/2025/03/800_CC-BY_back-on-track_eu_VR_New.jpeg,
VR P 276:1,VR P 276,1,Oulu,1899-12-30T00:10:00.000Z,1899-12-30T00:57:00.000Z,,,,Oulu,FI,EET,65.011327,25.484185,1,,,Oulu,Oulu,,,"44,46 €",,,,98.0,VR,Kolari,1899-12-30T19:42:00.000Z,Helsinki / Helsingfors,1899-12-30T10:38:00.000Z,P 276,1.0,,FI,Y,,Daily,"seat, sleeper",,4,,,,2,1899-12-30T14:56:00.000Z,989,13.9,14.054600606673407,Oulu - Tampere,#N/A,VR,VR,,,P 269 = P 276,,P 269: Helsinki / Helsingfors - Tampere - Oulu - Kolari // P 276: Kolari - Oulu - Tampere - Helsinki / Helsingfors,2,,Y,Helsinki,Kolari,989,13.9,"seat, sleeper",FI,https://www.vr.fi/en/,,https://back-on-track.eu/wp-content/uploads/2025/03/800_CC-BY_back-on-track_eu_VR_New.jpeg,
VR P 276:2,VR P 276,2,Tampere,1899-12-30T07:13:00.000Z,1899-12-30T07:34:00.000Z,,,,Tampere,FI,EET,61.498530812625,23.7735669106497,1,,,Tampere,Tampere,,,"44,46 €",,,,98.0,VR,Kolari,1899-12-30T19:42:00.000Z,Helsinki / Helsingfors,1899-12-30T10:38:00.000Z,P 276,1.0,,FI,Y,,Daily,"seat, sleeper",,4,,,,2,1899-12-30T14:56:00.000Z,989,13.9,14.054600606673407,Oulu - Tampere,#N/A,VR,VR,,,P 269 = P 276,,P 269: Helsinki / Helsingfors - Tampere - Oulu - Kolari // P 276: Kolari - Oulu - Tampere - Helsinki / Helsingfors,2,,Y,Helsinki,Kolari,989,13.9,"seat, sleeper",FI,https://www.vr.fi/en/,,https://back-on-track.eu/wp-content/uploads/2025/03/800_CC-BY_back-on-track_eu_VR_New.jpeg,
VR P 276:99,VR P 276,99,Helsinki / Helsingfors,1899-12-30T10:38:00.000Z,,,,,Helsinki,FI,EET,60.171742,24.941443,1,,Helsingfors,Helsinki,Helsinki,Helsingfors,,"44,46 €",,,,98.0,VR,Kolari,1899-12-30T19:42:00.000Z,Helsinki / Helsingfors,1899-12-30T10:38:00.000Z,P 276,1.0,,FI,Y,,Daily,"seat, sleeper",,4,,,,2,1899-12-30T14:56:00.000Z,989,13.9,14.054600606673407,Oulu - Tampere,#N/A,VR,VR,,,P 269 = P 276,,P 269: Helsinki / Helsingfors - Tampere - Oulu - Kolari // P 276: Kolari - Oulu - Tampere - Helsinki / Helsingfors,2,,Y,Helsinki,Kolari,989,13.9,"seat, sleeper",FI,https://www.vr.fi/en/,,https://back-on-track.eu/wp-content/uploads/2025/03/800_CC-BY_back-on-track_eu_VR_New.jpeg,
VY 605:0,VY 605,0,Oslo S,,1899-12-30T23:03:00.000Z,,,,Oslo S,NO,CET,59.9104,10.754999,1,,,Oslo,Oslo,,,,,,,69.0,VY,Oslo S,1899-12-30T23:03:00.000Z,Bergen,1899-12-30T06:27:00.000Z,605,0.0,,NO,Y,,2024: Daily except Sat,"seat, couchette, sleeper",,3,,,,2,1899-12-30T07:24:00.000Z,482,0.16,0.33195020746887904,Drammen,#N/A,VY,VY,,,605 = 606,F4,605: Oslo S - Drammen - Bergen // 606: Bergen - Drammen - Oslo S,2,,Y,Oslo,Bergen,482,0.16,"seat, couchette, sleeper",NO,https://www.vy.se/,,,
VY 605:1,VY 605,1,Drammen,,1899-12-30T23:38:00.000Z,,,,Drammen,NO,CET,59.740044,10.204707,1,,,,,,,,,,,69.0,VY,Oslo S,1899-12-30T23:03:00.000Z,Bergen,1899-12-30T06:27:00.000Z,605,0.0,,NO,Y,,2024: Daily except Sat,"seat, couchette, sleeper",,3,,,,2,1899-12-30T07:24:00.000Z,482,0.16,0.33195020746887904,Drammen,#N/A,VY,VY,,,605 = 606,F4,605: Oslo S - Drammen - Bergen // 606: Bergen - Drammen - Oslo S,2,,Y,Oslo,Bergen,482,0.16,"seat, couchette, sleeper",NO,https://www.vy.se/,,,
VY 605:99,VY 605,99,Bergen,1899-12-30T06:27:00.000Z,,,,,Bergen,NO,CET,60.390264,5.333543,1,,,,,,,,,,,69.0,VY,Oslo S,1899-12-30T23:03:00.000Z,Bergen,1899-12-30T06:27:00.000Z,605,0.0,,NO,Y,,2024: Daily except Sat,"seat, couchette, sleeper",,3,,,,2,1899-12-30T07:24:00.000Z,482,0.16,0.33195020746887904,Drammen,#N/A,VY,VY,,,605 = 606,F4,605: Oslo S - Drammen - Bergen // 606: Bergen - Drammen - Oslo S,2,,Y,Oslo,Bergen,482,0.16,"seat, couchette, sleeper",NO,https://www.vy.se/,,,
VY 606:0,VY 606,0,Bergen,,1899-12-30T23:00:00.000Z,,,,Bergen,NO,CET,60.390264,5.333543,1,,,,,,,,,,,69.0,VY,Bergen,1899-12-30T23:00:00.000Z,Oslo S,1899-12-30T06:27:00.000Z,606,1.0,,NO,Y,,2024: Daily except Sat,"seat, couchette, sleeper",,3,,,,2,1899-12-30T07:27:00.000Z,482,0.16,0.33195020746887904,Drammen,#N/A,VY,VY,,,605 = 606,F4,605: Oslo S - Drammen - Bergen // 606: Bergen - Drammen - Oslo S,2,,Y,Oslo,Bergen,482,0.16,"seat, couchette, sleeper",NO,https://www.vy.se/,,,
VY 606:1,VY 606,1,Drammen,1899-12-30T05:51:00.000Z,,,,,Drammen,NO,CET,59.740044,10.204707,1,,,,,,,,,,,69.0,VY,Bergen,1899-12-30T23:00:00.000Z,Oslo S,1899-12-30T06:27:00.000Z,606,1.0,,NO,Y,,2024: Daily except Sat,"seat, couchette, sleeper",,3,,,,2,1899-12-30T07:27:00.000Z,482,0.16,0.33195020746887904,Drammen,#N/A,VY,VY,,,605 = 606,F4,605: Oslo S - Drammen - Bergen // 606: Bergen - Drammen - Oslo S,2,,Y,Oslo,Bergen,482,0.16,"seat, couchette, sleeper",NO,https://www.vy.se/,,,
VY 606:99,VY 606,99,Oslo S,1899-12-30T06:27:00.000Z,,,,,Oslo S,NO,CET,59.9104,10.754999,1,,,Oslo,Oslo,,,,,,,69.0,VY,Bergen,1899-12-30T23:00:00.000Z,Oslo S,1899-12-30T06:27:00.000Z,606,1.0,,NO,Y,,2024: Daily except Sat,"seat, couchette, sleeper",,3,,,,2,1899-12-30T07:27:00.000Z,482,0.16,0.33195020746887904,Drammen,#N/A,VY,VY,,,605 = 606,F4,605: Oslo S - Drammen - Bergen // 606: Bergen - Drammen - Oslo S,2,,Y,Oslo,Bergen,482,0.16,"seat, couchette, sleeper",NO,https://www.vy.se/,,,
VY Nattåg 3962:0,VY Nattåg 3962,0,Luleå C,,1899-12-30T21:10:00.000Z,,,,Luleå C,SE,CET,65.5841742123396,22.1652706040141,1,,,Luleå,Luleå,,,"44,46 €",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VY Nattåg 3962:1,VY Nattåg 3962,1,Boden C,,1899-12-30T22:13:00.000Z,,,,Boden C,SE,CET,65.8289304272944,21.7076630714254,1,,,Boden,Boden,,,"44,46 €",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VY Nattåg 3962:2,VY Nattåg 3962,2,Umeå C,,1899-12-30T01:44:00.000Z,,,,Umeå C,SE,CET,63.8302205950216,20.2682402607237,1,,,Umeå,Umeå,,,"44,46 €",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VY Nattåg 3962:3,VY Nattåg 3962,3,Sundsvall C,1899-12-30T04:53:00.000Z,1899-12-30T05:40:00.000Z,,,,Sundsvall C,SE,CET,62.3869683848347,17.3159991583389,1,,,Sundsvall,Sundsvall,,,"44,46 €",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VY Nattåg 3962:4,VY Nattåg 3962,4,Gävle C,1899-12-30T08:26:00.000Z,,,1,,Gävle C,SE,CET,60.676231283783,17.1516598937469,1,,,Gävle,Gävle,,,"44,46 €",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VY Nattåg 3962:5,VY Nattåg 3962,5,Uppsala C,1899-12-30T09:22:00.000Z,,,1,,Uppsala C,SE,CET,59.8583222461821,17.647163986200802,1,,,Uppsala,Uppsala,,,"44,46 €",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VY Nattåg 3962:6,VY Nattåg 3962,6,Arlanda,1899-12-30T09:46:00.000Z,,,,,Arlanda,SE,CET,59.6498247362544,17.9291946715542,1,,,Arlanda,Arlanda,,,"44,46 €",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VY Nattåg 3962:99,VY Nattåg 3962,99,Stockholm C,1899-12-30T10:09:00.000Z,,,,,Stockholm C,SE,CET,59.33001,18.05763,1,,,Stockholm,Stockholm,,,"44,46 €",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZSSK EN 1152:0,ZSSK EN 1152,0,Split,,1899-12-30T17:29:00.000Z,,,,Split,HR,CET,43.504887,16.44279,1,,,,,,station,,,,,115.0,ZSSK,Split,1899-12-30T17:29:00.000Z,Bratislava Nové Mesto,1899-12-30T11:00:00.000Z,EN 1152,0.0,,"SK, AT, SI, HR",Y,,"2024/05/04-2024/10/03: Mon, Thu, Sat","seat, couchette, sleeper",,0,1,,,1,1899-12-30T17:31:00.000Z,931,7.2,7.733619763694952,Knin - Zagreb Gl. K. - Maribor - Graz Hbf - Bruck an der Mur - Wiener Neustadt Hbf - Wien Meidling - Wien Hbf - Wien Hbf (Autoreisezuganlage) - Bratislava Petržalka,#N/A,ZSSK,ZSSK,,,EN 1152 = EN 1153,,EN 1152: Split - Knin - Zagreb Gl. K. - Maribor - Graz Hbf - Bruck an der Mur - Wiener Neustadt Hbf - Wien Meidling - Wien Hbf - Wien Hbf (Autoreisezuganlage) - Bratislava Petržalka - Bratislava Nové Mesto // EN 1153: Bratislava Nové Mesto - Bratislava Petržalka - Wien Hbf - Wien Meidling - Wiener Neustadt Hbf - Bruck an der Mur - Graz Hbf - Maribor - Zagreb Gl. K. - Knin - Split,2,,Y,Split,Bratislava,931,7.2,"seat, couchette, sleeper","SK, AT, SI, HR",https://www.nightjet.com/,,,
ZSSK EN 1152:1,ZSSK EN 1152,1,Knin,,1899-12-30T20:02:00.000Z,,,,Knin,HR,CET,44.0372978949344,16.1981230882896,1,,,,,,station,,,,,115.0,ZSSK,Split,1899-12-30T17:29:00.000Z,Bratislava Nové Mesto,1899-12-30T11:00:00.000Z,EN 1152,0.0,,"SK, AT, SI, HR",Y,,"2024/05/04-2024/10/03: Mon, Thu, Sat","seat, couchette, sleeper",,0,1,,,1,1899-12-30T17:31:00.000Z,931,7.2,7.733619763694952,Knin - Zagreb Gl. K. - Maribor - Graz Hbf - Bruck an der Mur - Wiener Neustadt Hbf - Wien Meidling - Wien Hbf - Wien Hbf (Autoreisezuganlage) - Bratislava Petržalka,#N/A,ZSSK,ZSSK,,,EN 1152 = EN 1153,,EN 1152: Split - Knin - Zagreb Gl. K. - Maribor - Graz Hbf - Bruck an der Mur - Wiener Neustadt Hbf - Wien Meidling - Wien Hbf - Wien Hbf (Autoreisezuganlage) - Bratislava Petržalka - Bratislava Nové Mesto // EN 1153: Bratislava Nové Mesto - Bratislava Petržalka - Wien Hbf - Wien Meidling - Wiener Neustadt Hbf - Bruck an der Mur - Graz Hbf - Maribor - Zagreb Gl. K. - Knin - Split,2,,Y,Split,Bratislava,931,7.2,"seat, couchette, sleeper","SK, AT, SI, HR",https://www.nightjet.com/,,,
ZSSK EN 1152:2,ZSSK EN 1152,2,Zagreb Gl. K.,,1899-12-30T01:49:00.000Z,,,,Zagreb Gl. K.,HR,CET,45.8048897336952,15.9796138885481,1,,,Zagreb,Zagreb,,,"44,46 €",,,,115.0,ZSSK,Split,1899-12-30T17:29:00.000Z,Bratislava Nové Mesto,1899-12-30T11:00:00.000Z,EN 1152,0.0,,"SK, AT, SI, HR",Y,,"2024/05/04-2024/10/03: Mon, Thu, Sat","seat, couchette, sleeper",,0,1,,,1,1899-12-30T17:31:00.000Z,931,7.2,7.733619763694952,Knin - Zagreb Gl. K. - Maribor - Graz Hbf - Bruck an der Mur - Wiener Neustadt Hbf - Wien Meidling - Wien Hbf - Wien Hbf (Autoreisezuganlage) - Bratislava Petržalka,#N/A,ZSSK,ZSSK,,,EN 1152 = EN 1153,,EN 1152: Split - Knin - Zagreb Gl. K. - Maribor - Graz Hbf - Bruck an der Mur - Wiener Neustadt Hbf - Wien Meidling - Wien Hbf - Wien Hbf (Autoreisezuganlage) - Bratislava Petržalka - Bratislava Nové Mesto // EN 1153: Bratislava Nové Mesto - Bratislava Petržalka - Wien Hbf - Wien Meidling - Wiener Neustadt Hbf - Bruck an der Mur - Graz Hbf - Maribor - Zagreb Gl. K. - Knin - Split,2,,Y,Split,Bratislava,931,7.2,"seat, couchette, sleeper","SK, AT, SI, HR",https://www.nightjet.com/,,,
ZSSK EN 1152:3,ZSSK EN 1152,3,Maribor,1899-12-30T04:23:00.000Z,,,,,Maribor,SI,CET,46.554870100116,15.6350488878065,1,,,Maribor,Maribor,,,,,,,115.0,ZSSK,Split,1899-12-30T17:29:00.000Z,Bratislava Nové Mesto,1899-12-30T11:00:00.000Z,EN 1152,0.0,,"SK, AT, SI, HR",Y,,"2024/05/04-2024/10/03: Mon, Thu, Sat","seat, couchette, sleeper",,0,1,,,1,1899-12-30T17:31:00.000Z,931,7.2,7.733619763694952,Knin - Zagreb Gl. K. - Maribor - Graz Hbf - Bruck an der Mur - Wiener Neustadt Hbf - Wien Meidling - Wien Hbf - Wien Hbf (Autoreisezuganlage) - Bratislava Petržalka,#N/A,ZSSK,ZSSK,,,EN 1152 = EN 1153,,EN 1152: Split - Knin - Zagreb Gl. K. - Maribor - Graz Hbf - Bruck an der Mur - Wiener Neustadt Hbf - Wien Meidling - Wien Hbf - Wien Hbf (Autoreisezuganlage) - Bratislava Petržalka - Bratislava Nové Mesto // EN 1153: Bratislava Nové Mesto - Bratislava Petržalka - Wien Hbf - Wien Meidling - Wiener Neustadt Hbf - Bruck an der Mur - Graz Hbf - Maribor - Zagreb Gl. K. - Knin - Split,2,,Y,Split,Bratislava,931,7.2,"seat, couchette, sleeper","SK, AT, SI, HR",https://www.nightjet.com/,,,
ZSSK EN 1152:4,ZSSK EN 1152,4,Graz Hbf,1899-12-30T05:52:00.000Z,,,,,Graz Hbf,AT,CET,47.072297,15.416437,1,,,Graz,Graz,,AT_3.a,"44,46 €",,541,Steiermark,115.0,ZSSK,Split,1899-12-30T17:29:00.000Z,Bratislava Nové Mesto,1899-12-30T11:00:00.000Z,EN 1152,0.0,,"SK, AT, SI, HR",Y,,"2024/05/04-2024/10/03: Mon, Thu, Sat","seat, couchette, sleeper",,0,1,,,1,1899-12-30T17:31:00.000Z,931,7.2,7.733619763694952,Knin - Zagreb Gl. K. - Maribor - Graz Hbf - Bruck an der Mur - Wiener Neustadt Hbf - Wien Meidling - Wien Hbf - Wien Hbf (Autoreisezuganlage) - Bratislava Petržalka,#N/A,ZSSK,ZSSK,,,EN 1152 = EN 1153,,EN 1152: Split - Knin - Zagreb Gl. K. - Maribor - Graz Hbf - Bruck an der Mur - Wiener Neustadt Hbf - Wien Meidling - Wien Hbf - Wien Hbf (Autoreisezuganlage) - Bratislava Petržalka - Bratislava Nové Mesto // EN 1153: Bratislava Nové Mesto - Bratislava Petržalka - Wien Hbf - Wien Meidling - Wiener Neustadt Hbf - Bruck an der Mur - Graz Hbf - Maribor - Zagreb Gl. K. - Knin - Split,2,,Y,Split,Bratislava,931,7.2,"seat, couchette, sleeper","SK, AT, SI, HR",https://www.nightjet.com/,,,
ZSSK EN 1152:5,ZSSK EN 1152,5,Bruck an der Mur,1899-12-30T06:32:00.000Z,,,,,Bruck an der Mur,AT,CET,47.40581877,15.27572617,1,,,Bruck an der Mur,Bruck an der Mur,,AT_3.b,"44,46 €",,188,Steiermark,115.0,ZSSK,Split,1899-12-30T17:29:00.000Z,Bratislava Nové Mesto,1899-12-30T11:00:00.000Z,EN 1152,0.0,,"SK, AT, SI, HR",Y,,"2024/05/04-2024/10/03: Mon, Thu, Sat","seat, couchette, sleeper",,0,1,,,1,1899-12-30T17:31:00.000Z,931,7.2,7.733619763694952,Knin - Zagreb Gl. K. - Maribor - Graz Hbf - Bruck an der Mur - Wiener Neustadt Hbf - Wien Meidling - Wien Hbf - Wien Hbf (Autoreisezuganlage) - Bratislava Petržalka,#N/A,ZSSK,ZSSK,,,EN 1152 = EN 1153,,EN 1152: Split - Knin - Zagreb Gl. K. - Maribor - Graz Hbf - Bruck an der Mur - Wiener Neustadt Hbf - Wien Meidling - Wien Hbf - Wien Hbf (Autoreisezuganlage) - Bratislava Petržalka - Bratislava Nové Mesto // EN 1153: Bratislava Nové Mesto - Bratislava Petržalka - Wien Hbf - Wien Meidling - Wiener Neustadt Hbf - Bruck an der Mur - Graz Hbf - Maribor - Zagreb Gl. K. - Knin - Split,2,,Y,Split,Bratislava,931,7.2,"seat, couchette, sleeper","SK, AT, SI, HR",https://www.nightjet.com/,,,
ZSSK EN 1152:6,ZSSK EN 1152,6,Wiener Neustadt Hbf,1899-12-30T08:10:00.000Z,,,,,Wiener Neustadt Hbf,AT,CET,47.810558,16.233186,1,,,Wiener Neustadt,Wiener Neustadt,,AT_3.b,"44,46 €",,1499,Niederösterreich,115.0,ZSSK,Split,1899-12-30T17:29:00.000Z,Bratislava Nové Mesto,1899-12-30T11:00:00.000Z,EN 1152,0.0,,"SK, AT, SI, HR",Y,,"2024/05/04-2024/10/03: Mon, Thu, Sat","seat, couchette, sleeper",,0,1,,,1,1899-12-30T17:31:00.000Z,931,7.2,7.733619763694952,Knin - Zagreb Gl. K. - Maribor - Graz Hbf - Bruck an der Mur - Wiener Neustadt Hbf - Wien Meidling - Wien Hbf - Wien Hbf (Autoreisezuganlage) - Bratislava Petržalka,#N/A,ZSSK,ZSSK,,,EN 1152 = EN 1153,,EN 1152: Split - Knin - Zagreb Gl. K. - Maribor - Graz Hbf - Bruck an der Mur - Wiener Neustadt Hbf - Wien Meidling - Wien Hbf - Wien Hbf (Autoreisezuganlage) - Bratislava Petržalka - Bratislava Nové Mesto // EN 1153: Bratislava Nové Mesto - Bratislava Petržalka - Wien Hbf - Wien Meidling - Wiener Neustadt Hbf - Bruck an der Mur - Graz Hbf - Maribor - Zagreb Gl. K. - Knin - Split,2,,Y,Split,Bratislava,931,7.2,"seat, couchette, sleeper","SK, AT, SI, HR",https://www.nightjet.com/,,,
ZSSK EN 1152:7,ZSSK EN 1152,7,Wien Meidling,1899-12-30T08:47:00.000Z,,,,,Wien Meidling,AT,CET,48.174449,16.333088,1,,,Wien,Wien,,AT_3.a,"44,46 €",,1410,Wien,115.0,ZSSK,Split,1899-12-30T17:29:00.000Z,Bratislava Nové Mesto,1899-12-30T11:00:00.000Z,EN 1152,0.0,,"SK, AT, SI, HR",Y,,"2024/05/04-2024/10/03: Mon, Thu, Sat","seat, couchette, sleeper",,0,1,,,1,1899-12-30T17:31:00.000Z,931,7.2,7.733619763694952,Knin - Zagreb Gl. K. - Maribor - Graz Hbf - Bruck an der Mur - Wiener Neustadt Hbf - Wien Meidling - Wien Hbf - Wien Hbf (Autoreisezuganlage) - Bratislava Petržalka,#N/A,ZSSK,ZSSK,,,EN 1152 = EN 1153,,EN 1152: Split - Knin - Zagreb Gl. K. - Maribor - Graz Hbf - Bruck an der Mur - Wiener Neustadt Hbf - Wien Meidling - Wien Hbf - Wien Hbf (Autoreisezuganlage) - Bratislava Petržalka - Bratislava Nové Mesto // EN 1153: Bratislava Nové Mesto - Bratislava Petržalka - Wien Hbf - Wien Meidling - Wiener Neustadt Hbf - Bruck an der Mur - Graz Hbf - Maribor - Zagreb Gl. K. - Knin - Split,2,,Y,Split,Bratislava,931,7.2,"seat, couchette, sleeper","SK, AT, SI, HR",https://www.nightjet.com/,,,
ZSSK EN 1152:8,ZSSK EN 1152,8,Wien Hbf,1899-12-30T08:54:00.000Z,,,,,Wien Hbf,AT,CET,48.185101,16.377113,1,,,Wien,Wien,,AT_3.a,"44,46 €",,2393,Wien,115.0,ZSSK,Split,1899-12-30T17:29:00.000Z,Bratislava Nové Mesto,1899-12-30T11:00:00.000Z,EN 1152,0.0,,"SK, AT, SI, HR",Y,,"2024/05/04-2024/10/03: Mon, Thu, Sat","seat, couchette, sleeper",,0,1,,,1,1899-12-30T17:31:00.000Z,931,7.2,7.733619763694952,Knin - Zagreb Gl. K. - Maribor - Graz Hbf - Bruck an der Mur - Wiener Neustadt Hbf - Wien Meidling - Wien Hbf - Wien Hbf (Autoreisezuganlage) - Bratislava Petržalka,#N/A,ZSSK,ZSSK,,,EN 1152 = EN 1153,,EN 1152: Split - Knin - Zagreb Gl. K. - Maribor - Graz Hbf - Bruck an der Mur - Wiener Neustadt Hbf - Wien Meidling - Wien Hbf - Wien Hbf (Autoreisezuganlage) - Bratislava Petržalka - Bratislava Nové Mesto // EN 1153: Bratislava Nové Mesto - Bratislava Petržalka - Wien Hbf - Wien Meidling - Wiener Neustadt Hbf - Bruck an der Mur - Graz Hbf - Maribor - Zagreb Gl. K. - Knin - Split,2,,Y,Split,Bratislava,931,7.2,"seat, couchette, sleeper","SK, AT, SI, HR",https://www.nightjet.com/,,,
ZSSK EN 1152:9,ZSSK EN 1152,9,Wien Hbf (Autoreisezuganlage),1899-12-30T09:00:00.000Z,,,,,Wien Hbf (Autoreisezuganlage),AT,CET,48.185101,16.377113,1,,,Wien,Wien,,AT_3.b,"44,46 €",,,Wien,115.0,ZSSK,Split,1899-12-30T17:29:00.000Z,Bratislava Nové Mesto,1899-12-30T11:00:00.000Z,EN 1152,0.0,,"SK, AT, SI, HR",Y,,"2024/05/04-2024/10/03: Mon, Thu, Sat","seat, couchette, sleeper",,0,1,,,1,1899-12-30T17:31:00.000Z,931,7.2,7.733619763694952,Knin - Zagreb Gl. K. - Maribor - Graz Hbf - Bruck an der Mur - Wiener Neustadt Hbf - Wien Meidling - Wien Hbf - Wien Hbf (Autoreisezuganlage) - Bratislava Petržalka,#N/A,ZSSK,ZSSK,,,EN 1152 = EN 1153,,EN 1152: Split - Knin - Zagreb Gl. K. - Maribor - Graz Hbf - Bruck an der Mur - Wiener Neustadt Hbf - Wien Meidling - Wien Hbf - Wien Hbf (Autoreisezuganlage) - Bratislava Petržalka - Bratislava Nové Mesto // EN 1153: Bratislava Nové Mesto - Bratislava Petržalka - Wien Hbf - Wien Meidling - Wiener Neustadt Hbf - Bruck an der Mur - Graz Hbf - Maribor - Zagreb Gl. K. - Knin - Split,2,,Y,Split,Bratislava,931,7.2,"seat, couchette, sleeper","SK, AT, SI, HR",https://www.nightjet.com/,,,
